unique_key,case_key,source_id,pdf_sha256,route,backend_case_id,severity,fail_family,fail_flags,mute_flags,modality_flags,contradiction_flags,material_flags,source_chars,error,claim_sample
sha:2ca35b0511a7bd626e6a2f01280728ba6b3c7f97e89d675b2912a26cc37da291,PDF-2ca35b0511a7,CB-TB-514_Khan,2ca35b0511a7bd626e6a2f01280728ba6b3c7f97e89d675b2912a26cc37da291,OFFLINE_PAPERS_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|papers_materials_37,8464,,"HEARING_ISO | 2026-08-19T09:00:00.000Z || HEARING | 19 August 2026 10:00 || CHARGE | Assault by beating of an emergency worker, contrary to section 1 Assaults on Emergency Workers (Offences) Act 2018"
sha:2db5d5c19a33f2e25c3a7815e4b55e1a4c715d1e680a4769b497bbbb7f45ede1,PDF-2db5d5c19a33,CB-TB-240_Kent,2db5d5c19a33f2e25c3a7815e4b55e1a4c715d1e680a4769b497bbbb7f45ede1,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|papers_materials_17,7936,,"HEARING_ISO | 2026-08-03T10:15:00.000Z || HEARING | 03 August 2026 at 11:15 || CHARGE | Affray, contrary to section 3 of the Public Order Act 1986"
sha:2d1d564446bf09c3e3bc74aaa0d7131c6b0e97a5fb6d1d0777b2ad6e85b341b7,PDF-2d1d564446bf,CB-TB-892_Bennett,2d1d564446bf09c3e3bc74aaa0d7131c6b0e97a5fb6d1d0777b2ad6e85b341b7,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_22,5200,,"HEARING_ISO | 2026-07-01T09:00:00.000Z || HEARING | 01 July 2026 at 10:00 || CHARGE | Unlawful wounding, contrary to section 20 of the Offences Against the Person Act"
sha:2d583e4cf505eb371429c07e8f339428f4d1d65175caa51297f38202960140b6,PDF-2d583e4cf505,CB-TB-749_Hale,2d583e4cf505eb371429c07e8f339428f4d1d65175caa51297f38202960140b6,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|papers_materials_40,9529,,"HEARING_ISO | 2026-08-27T09:30:00.000Z || HEARING | 27 August 2026 at 10:30 || CHARGE | Possessing criminal property, contrary to section 329 of the Proceeds of Crime Act 2002"
sha:2db96762fa4a6433485396463fbeca94c689bc28f610e13199d5218b31872c59,PDF-2db96762fa4a,CB-TB-529_Foster,2db96762fa4a6433485396463fbeca94c689bc28f610e13199d5218b31872c59,OFFLINE_PAPERS_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|papers_materials_33,5385,,"HEARING_ISO | 2026-08-19T10:15:00.000Z || HEARING | 19 August 2026 11:15 || CHARGE | Harassment, contrary to section 2 Protection from Harassment Act 1997"
sha:2dc93789e23cd62833c7f7b1866525fa766b717865bf94b11a394538ffd13e3e,PDF-2dc93789e23c,CB-TB-1621_Mitchell,2dc93789e23cd62833c7f7b1866525fa766b717865bf94b11a394538ffd13e3e,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_27,5981,,"HEARING_ISO | 2026-07-21T10:00:00.000Z || HEARING | 21 July 2026 at 11:00 || CHARGE | Offence Concealing, disguising, converting or transferring criminal property, contrary to section 327 Proceeds of Crime Act 2002"
sha:2f05ad705923597ef7615cd0846533e599ca3b81092aa3b1b94842b30c03e8b0,PDF-2f05ad705923,CB-TB-1645_Parker,2f05ad705923597ef7615cd0846533e599ca3b81092aa3b1b94842b30c03e8b0,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_23,6308,,"HEARING_ISO | 2026-07-23T10:00:00.000Z || HEARING | 23 July 2026 at 11:00 || CHARGE | Offence Using threatening or abusive words or behaviour, contrary to section 4 Public Order Act 1986"
sha:2e78b52987b8a74cd47ea6d2b2d9691f2b8d1e7bb812372f45f634001598177d,PDF-2e78b52987b8,CB-TB-1726_Byrne,2e78b52987b8a74cd47ea6d2b2d9691f2b8d1e7bb812372f45f634001598177d,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv_stills|papers_materials_29,5827,,"HEARING_ISO | 2026-06-20T09:00:00.000Z || HEARING | 20 June 2026 || CHARGE | Driving with excess alcohol, contrary to section 5 of the Road Traffic Act 1988"
sha:2f484146c68a7ad59a35607f93f711b2a0f04b0fdb1182e56d4cc861d9d5d368,PDF-2f484146c68a,CB-TB-2189_Merritt,2f484146c68a7ad59a35607f93f711b2a0f04b0fdb1182e56d4cc861d9d5d368,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_26,7840,,"HEARING_ISO | 2026-08-14T10:00:00.000Z || HEARING | 14 August 2026 at 11:00 || CHARGE | Offence Being concerned in the supply of a controlled drug of Class A, contrary to section 4(3)(b) Misuse of Drugs Act 1971"
sha:2f506bb1a963f9cd192cd6a3e2e2f6c9f1379a95b9f70384849f1b132e1ebc58,PDF-2f506bb1a963,CB-TB-1742_Griffiths,2f506bb1a963f9cd192cd6a3e2e2f6c9f1379a95b9f70384849f1b132e1ebc58,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_34,5604,,"HEARING_ISO | 2026-08-07T13:00:00.000Z || HEARING | 07 August 2026 14:00 || CHARGE | Wounding with intent to cause grievous bodily harm, s.18 OAPA 1861"
sha:2fe458678cbc62f3ceb7150c36b4fcebc50f3ef136ca92ae1824991ec18148c0,PDF-2fe458678cbc,CB-TB-646_Hughes,2fe458678cbc62f3ceb7150c36b4fcebc50f3ef136ca92ae1824991ec18148c0,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|papers_materials_40,9493,,"HEARING_ISO | 2026-08-18T10:30:00.000Z || HEARING | 18 August 2026 at 11:30 || CHARGE | Possessing criminal property, contrary to section 329 of the Proceeds of Crime Act 2002"
sha:309e28d94ecafbc94615aeab41442158eaf9d9c66e4f991d1ec04af03b2f3215,PDF-309e28d94eca,CB-TB-1083_Griffiths,309e28d94ecafbc94615aeab41442158eaf9d9c66e4f991d1ec04af03b2f3215,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|papers_materials_28,4697,,"HEARING_ISO | 2026-06-27T10:15:00.000Z || HEARING | 27 June 2026 at 11:15 || CHARGE | Burglary of a dwelling, contrary to section 9 Theft Act 1968"
sha:3065fa9d521f8a972ab06fa12e62b6c7ceb63da39ad87c4284ca328ec3de69b9,PDF-3065fa9d521f,CB-TB-715_Merritt,3065fa9d521f8a972ab06fa12e62b6c7ceb63da39ad87c4284ca328ec3de69b9,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|papers_materials_40,6624,,"HEARING_ISO | 2026-07-31T11:30:00.000Z || HEARING | 31 July 2026 at 12:30 || CHARGE | Wounding with intent to cause grievous bodily harm, s.18 OAPA 1861"
sha:30eff70ad7bccea817c6f8fc88d4d0b9331c2837760afa19876adfa29db09952,PDF-30eff70ad7bc,CB-TB-406_Barker,30eff70ad7bccea817c6f8fc88d4d0b9331c2837760afa19876adfa29db09952,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|papers_materials_19,4990,,"HEARING_ISO | 2026-06-25T09:30:00.000Z || HEARING | 25 June 2026 at 10:30 || CHARGE | Wounding with intent to cause grievous bodily harm, s.18 OAPA 1861"
sha:30ccd607c42d4ba62d36f25e2ab2a734f375e6b287c0eb9d446ba81704cdd11f,PDF-30ccd607c42d,CB-TB-1605_Cole,30ccd607c42d4ba62d36f25e2ab2a734f375e6b287c0eb9d446ba81704cdd11f,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|papers_materials_28,12515,,"HEARING_ISO | 2026-08-12T10:30:00.000Z || HEARING | 12 August 2026 at 11:30 || CHARGE | Possession of a controlled drug of Class A with intent to supply, contrary to section 5(3) Misuse of Drugs Act"
sha:313b5f2b5a5bd0e0961da2d9747540556994c4dda5fa4bc7ca2e463294724293,PDF-313b5f2b5a5b,CB-TB-2195_Clarke,313b5f2b5a5bd0e0961da2d9747540556994c4dda5fa4bc7ca2e463294724293,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_26,9884,,"HEARING_ISO | 2026-06-23T12:00:00.000Z || HEARING | 23 June 2026 at 13:00 || CHARGE | Offence Possession of a controlled drug of Class A with intent to supply, contrary to section 5(3) Misuse of Drugs Act 1971"
sha:320996308be2573abdc204413abe9b4fe279dfe2afb64a0d46ad69908e20e1e2,PDF-320996308be2,CB-TB-1373_West,320996308be2573abdc204413abe9b4fe279dfe2afb64a0d46ad69908e20e1e2,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_id_procedure|src_parties|src_dates|src_cctv|src_continuity|papers_materials_26,8330,,"HEARING_ISO | 2026-08-12T13:00:00.000Z || HEARING | 12 August 2026 at 14:00 || CHARGE | Possession of a controlled drug of Class B with intent to supply, contrary to section 5(3) of the Misuse of Drugs Act"
sha:3292e865e79c084bb408c98dd88f86a1eb7ff1d6be42831571718f95e7906a00,PDF-3292e865e79c,CB-TB-1988_Clarke,3292e865e79c084bb408c98dd88f86a1eb7ff1d6be42831571718f95e7906a00,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_19,2804,,"HEARING_ISO | 2026-08-14T08:30:00.000Z || HEARING | 14 August 2026 09:30 || CHARGE | Possession of a controlled drug of Class B, contrary to section 5(2) of the Misuse of Drugs"
sha:323fddafd396e712fbc374b56559daa24e63e21ba6f33bd6b689311ba510e635,PDF-323fddafd396,CB-TB-738_Mitchell,323fddafd396e712fbc374b56559daa24e63e21ba6f33bd6b689311ba510e635,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|papers_materials_31,6799,,"HEARING_ISO | 2026-07-25T10:30:00.000Z || HEARING | 25 July 2026 at 11:30 || CHARGE | Possession of a controlled drug of Class B, namely cannabis, contrary to section 5(2) of the Misuse of Drugs Act 1971"
sha:326b31b9cda3868fbb9674d0976cfe0f31ba0675bd8521a777310cddf2247303,PDF-326b31b9cda3,CB-TB-2118_Khan,326b31b9cda3868fbb9674d0976cfe0f31ba0675bd8521a777310cddf2247303,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_25,11705,,"HEARING_ISO | 2026-08-11T11:30:00.000Z || HEARING | 11 August 2026 at 12:30 || CHARGE | Offence Concealing, disguising, converting or transferring criminal property, contrary to section 327 Proceeds of Crime Act 2002"
sha:3332f5bf946f1e7f394adb1fc5db1393d65921df0d932395ede7d60e6665cb96,PDF-3332f5bf946f,CB-TB-124_Ahmed,3332f5bf946f1e7f394adb1fc5db1393d65921df0d932395ede7d60e6665cb96,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_continuity|papers_materials_20,5685,,"HEARING_ISO | 2026-06-18T09:15:00.000Z || HEARING | 18 June 2026 at 10:15 || CHARGE | Criminal damage, contrary to section 1 Criminal Damage Act 1971; assault by beating,"
sha:3319e723496b34e5eb55165c0b961ec2290bd98a7f6b6e83e97b417d5a1189ab,PDF-3319e723496b,CB-TB-340_Hart,3319e723496b34e5eb55165c0b961ec2290bd98a7f6b6e83e97b417d5a1189ab,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|papers_materials_20,7968,,"HEARING_ISO | 2026-06-28T10:00:00.000Z || HEARING | 28 June 2026 at 11:00 || CHARGE | Affray, contrary to section 3 of the Public Order Act 1986"
sha:33245afe3cec9b24e07f67668ce0e61414b6a7d97d2278862877f7f0cae32421,PDF-33245afe3cec,CB-TB-912_Archer,33245afe3cec9b24e07f67668ce0e61414b6a7d97d2278862877f7f0cae32421,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|papers_materials_21,5120,,"HEARING_ISO | 2026-07-07T11:30:00.000Z || HEARING | 07/07/2026 12:30 || CHARGE | Possession of a controlled drug of Class A with intent to supply, contrary to section 5(3) of the Misuse of Drugs Act 1971"
sha:33491de01dce64aaabbd3b9c0a522b364a442534d8b748bedbb93d08dd46abeb,PDF-33491de01dce,CB-TB-1188_Carver,33491de01dce64aaabbd3b9c0a522b364a442534d8b748bedbb93d08dd46abeb,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_id_procedure|src_parties|src_dates|src_cctv|src_continuity|papers_materials_31,9097,,"HEARING_ISO | 2026-07-08T10:15:00.000Z || HEARING | 08 July 2026 at 11:15 || CHARGE | Robbery, contrary to s.8 Theft Act 1968"
sha:3354a46f89693c1dcaac20a190105fd8180af1cec30a57046c97c59562b49109,PDF-3354a46f8969,CB-TB-1858_Lloyd,3354a46f89693c1dcaac20a190105fd8180af1cec30a57046c97c59562b49109,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv_stills|papers_materials_31,7866,,"HEARING_ISO | 2026-07-11T09:00:00.000Z || HEARING | 11 July 2026 || CHARGE | Harassment, contrary to section 2 of the Protection from Harassment Act 1997"
sha:3424f87544def762cae30b3860293bd8077f7ca2cbe4a050fffb4aa165a7a525,PDF-3424f87544de,CB-TB-1687_Hale,3424f87544def762cae30b3860293bd8077f7ca2cbe4a050fffb4aa165a7a525,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_export_log,,mute_export_log,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_29,6880,,"HEARING_ISO | 2026-07-09T12:00:00.000Z || HEARING | 9 July 2026 at 13:00 || CHARGE | Offence Burglary of a dwelling, contrary to section 9 Theft Act 1968"
sha:3494050ff8688e63f9aad52f0245c2b8ef71db402a279b1477049858bd0f8e82,PDF-3494050ff868,CB-TB-2152_Okonkwo,3494050ff8688e63f9aad52f0245c2b8ef71db402a279b1477049858bd0f8e82,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_27,10886,,"HEARING_ISO | 2026-07-04T09:00:00.000Z || HEARING | 4 July 2026 at 10:00 || CHARGE | Offence Concealing, disguising, converting or transferring criminal property, contrary to section 327 Proceeds of Crime Act 2002"
sha:34f42fa5f7203c2b9540a18ccfc431f2b83b3ddd7daed00709d1d568ab47bf86,PDF-34f42fa5f720,CB-TB-525_Ali,34f42fa5f7203c2b9540a18ccfc431f2b83b3ddd7daed00709d1d568ab47bf86,OFFLINE_PAPERS_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_34,4104,,"HEARING_ISO | 2026-07-19T08:30:00.000Z || HEARING | 19 July 2026 09:30 || CHARGE | Wounding with intent to cause grievous bodily harm, s.18 OAPA 1861"
sha:358cb87c792c838ce119671f49a7782a9667def8542164d5f1168fd0a9a18be1,PDF-358cb87c792c,CB-TB-597_Price,358cb87c792c838ce119671f49a7782a9667def8542164d5f1168fd0a9a18be1,OFFLINE_PAPERS_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|papers_materials_32,5040,,"HEARING_ISO | 2026-08-26T09:30:00.000Z || HEARING | 26 August 2026 10:30 || CHARGE | Dangerous driving, contrary to section 2 Road Traffic Act 1988"
sha:370b9e30324491f309e3421b22da0a2d23c82fa62572c720e23d97cb01ca12e5,PDF-370b9e303244,CB-TB-319_Flynn,370b9e30324491f309e3421b22da0a2d23c82fa62572c720e23d97cb01ca12e5,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|papers_materials_23,6124,,"HEARING_ISO | 2026-07-19T09:00:00.000Z || HEARING | 19 July 2026 at 10:00 || CHARGE | Possession of a Class B controlled drug with intent to supply, contrary to section 5(3) of the Misuse of Drugs Act 1971"
sha:380823238c92489623b313d3aed5fac7c5ed4f6bbbe2ac1f2f008f5f71b94857,PDF-380823238c92,CB-TB-919_Mitchell,380823238c92489623b313d3aed5fac7c5ed4f6bbbe2ac1f2f008f5f71b94857,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|papers_materials_23,4946,,"HEARING_ISO | 2026-07-21T09:30:00.000Z || HEARING | 21/07/2026 10:30 || CHARGE | Driving with excess alcohol, contrary to section 5(1)(a) of the Road Traffic Act 1988"
sha:3846805e2cdf799b7b561f0bd0d77dd75330257d6cfeef688e8a58d0a3e09ea5,PDF-3846805e2cdf,CB-TB-1734_Keighley,3846805e2cdf799b7b561f0bd0d77dd75330257d6cfeef688e8a58d0a3e09ea5,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|papers_materials_16,2837,,HEARING_ISO | 2026-07-14T09:00:00.000Z || HEARING | 14 July 2026 || 2. MG5 case summaryincluded | unclear | 2. MG5 case summaryincluded
sha:395e037fdf4b43dfde189d3979e65eaf876ed678c873bd276dff9f8a20d2b0b7,PDF-395e037fdf4b,CB-TB-655_Pike,395e037fdf4b43dfde189d3979e65eaf876ed678c873bd276dff9f8a20d2b0b7,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|papers_materials_39,8613,,"HEARING_ISO | 2026-07-01T11:30:00.000Z || HEARING | 01 July 2026 at 12:30 || CHARGE | Fraud by false representation, s.2 Fraud Act 2006"
sha:393010dbcf866d196e90ebd42a85c3e100beeaa7b89c9584a0b36921ae4e7157,PDF-393010dbcf86,CB-TB-1616_Riley,393010dbcf866d196e90ebd42a85c3e100beeaa7b89c9584a0b36921ae4e7157,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_24,8516,,"HEARING_ISO | 2026-07-06T09:00:00.000Z || HEARING | 6 July 2026 at 10:00 || CHARGE | Offence Possession of a controlled drug of Class A with intent to supply, contrary to section 5(3) Misuse of Drugs Act 1971"
sha:38b27ab169c730633766fd1f0d1abfb4e3319d001b1c5c6228db3bde9272933f,PDF-38b27ab169c7,CB-TB-174_Ross,38b27ab169c730633766fd1f0d1abfb4e3319d001b1c5c6228db3bde9272933f,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|papers_materials_37,12164,,HEARING_ISO | 2026-06-20T09:30:00.000Z || HEARING | 20 June 2026 at 10:30 || CHARGE | Aggravated burglary
sha:39d4bbc959a6b89617ef3c5a3d88b6c55c4a07913da3d8cb583247852030b292,PDF-39d4bbc959a6,NS-CPS-2026-0436 - Copy (2),39d4bbc959a6b89617ef3c5a3d88b6c55c4a07913da3d8cb583247852030b292,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_28,4710,,CHARGE | Drug driving || Other party / key witness: MORGAN OSBORNE (DOB 02/11/1991) | unclear | Other party / key witness: MORGAN OSBORNE (DOB 02/11/1991) || Charge sheet extract | Below | unclear | Charge sheet extract | Below
sha:3a309479b10576449745ef9c6a69ec2561a8caa04154f60e27c37c8c35fbcd4f,PDF-3a309479b105,CB-TB-1433_Patterson,3a309479b10576449745ef9c6a69ec2561a8caa04154f60e27c37c8c35fbcd4f,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_id_procedure|src_parties|src_dates|src_cctv|src_continuity|papers_materials_16,5588,,"HEARING_ISO | 2026-06-26T13:00:00.000Z || HEARING | 26 June 2026 at 14:00 || CHARGE | Being concerned in the supply of a controlled drug of Class A, contrary to section 4(3)(b) of the Misuse of Drugs"
sha:3b1bda38d525786f68c52c0b4abfd635ff41e11054285ef0fe0422bcfb20a6aa,PDF-3b1bda38d525,CB-TB-1229_Price,3b1bda38d525786f68c52c0b4abfd635ff41e11054285ef0fe0422bcfb20a6aa,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|papers_materials_15,3640,,"HEARING_ISO | 2026-06-27T13:00:00.000Z || HEARING | 27/06/2026 14:00 || CHARGE | Having an article with blade or point in a public place, contrary to section 139 Criminal Justice Act"
sha:3b58f5eaa9e646bca981b58edd567510ac5bd579fa7b44e3328582f2a6f2fc10,PDF-3b58f5eaa9e6,CB-TB-1908_Blythe,3b58f5eaa9e646bca981b58edd567510ac5bd579fa7b44e3328582f2a6f2fc10,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|papers_materials_15,4359,,"HEARING_ISO | 2026-06-21T09:00:00.000Z || HEARING | 21 June 2026 10:00 || CHARGE | Possession of a controlled drug of Class B, contrary to section 5(2) of the Misuse of Drugs"
sha:3ba5188b783d1d96a62664b3501bace8108f76e11a9b785ebfe2bc697bb8d21c,PDF-3ba5188b783d,CB-TB-1270_Coates,3ba5188b783d1d96a62664b3501bace8108f76e11a9b785ebfe2bc697bb8d21c,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|papers_materials_26,6332,,"HEARING_ISO | 2026-08-14T09:30:00.000Z || HEARING | 14/08/2026 10:30 || CHARGE | Failing to stop after a road accident and failing to report, contrary to section 170 Road Traffic Act"
sha:3c584979fa13d9cca8b943f67696bf58eed897fb17b3e7b8ca0350cf29808dc5,PDF-3c584979fa13,CB-TB-1059_Mitchell,3c584979fa13d9cca8b943f67696bf58eed897fb17b3e7b8ca0350cf29808dc5,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|papers_materials_40,9370,,"HEARING_ISO | 2026-07-21T09:30:00.000Z || HEARING | 21 July 2026 at 10:30 || CHARGE | Count 1: Burglary, contrary to section 9 Theft Act 1968; Count 2: Assault occasioning actual bodily"
sha:3d3cc90c8e5a102f1d42a7891b32d3e236868eaf5807ce252108ca7ebc71ff84,PDF-3d3cc90c8e5a,CB-TB-1041_Flint,3d3cc90c8e5a102f1d42a7891b32d3e236868eaf5807ce252108ca7ebc71ff84,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|papers_materials_33,5532,,"HEARING_ISO | 2026-08-06T08:30:00.000Z || HEARING | 06 August 2026 at 09:30 || CHARGE | Robbery, contrary to s.8 Theft Act 1968"
sha:3d7e6ba79f656b862fdc940776456ef2599587ecdd6a8e95aca2ab660a73f467,PDF-3d7e6ba79f65,CB-TB-1703_Redfern,3d7e6ba79f656b862fdc940776456ef2599587ecdd6a8e95aca2ab660a73f467,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|papers_materials_30,5977,,"HEARING_ISO | 2026-06-26T10:00:00.000Z || HEARING | 26 June 2026 11:00 || CHARGE | Theft, contrary to s.1 Theft Act 1968"
sha:3d84e2c36a4383257c775870a9c2531646082b1ec271ed3f3ff7325c2d82fd0d,PDF-3d84e2c36a43,CB-TB-2088_Kerr,3d84e2c36a4383257c775870a9c2531646082b1ec271ed3f3ff7325c2d82fd0d,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|papers_materials_29,6467,,"HEARING_ISO | 2026-07-22T09:30:00.000Z || HEARING | 22 July 2026 at 10:30 || CHARGE | Offence Possession of a controlled drug of Class A with intent to supply, contrary to section 5(3) Misuse of Drugs Act 1971"
sha:3eaa6cf298baee9425b8f2e7a14741b9b97da29c05864effaa68752685bd51f7,PDF-3eaa6cf298ba,CB-TB-1774_Ashcroft,3eaa6cf298baee9425b8f2e7a14741b9b97da29c05864effaa68752685bd51f7,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|papers_materials_36,6750,,"HEARING_ISO | 2026-08-28T10:00:00.000Z || HEARING | 28 August 2026 11:00 || CHARGE | Assault occasioning actual bodily harm, s.47 OAPA 1861"
sha:3f3f887e5a687e76392562707f1af1594c078062a7f5ce3a7d9bb0428c0413c5,PDF-3f3f887e5a68,CB-TB-1528_Harding,3f3f887e5a687e76392562707f1af1594c078062a7f5ce3a7d9bb0428c0413c5,OFFLINE_PAPERS_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv_stills|papers_materials_9,3158,,"HEARING_ISO | 2026-07-17T11:00:00.000Z || HEARING | 17 July 2026 at 12:00 || CHARGE | Offence Intimidating a witness, contrary to section 51 of the Criminal Justice and Public Order Act 1994"
