unique_key,case_key,source_id,pdf_sha256,route,backend_case_id,severity,fail_family,fail_flags,mute_flags,modality_flags,contradiction_flags,material_flags,source_chars,error,claim_sample
sha:2db96762fa4a6433485396463fbeca94c689bc28f610e13199d5218b31872c59,PDF-2db96762fa4a,CB-TB-529_Foster,2db96762fa4a6433485396463fbeca94c689bc28f610e13199d5218b31872c59,OFFLINE_COURT_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|court_claims_33,5385,,SAFE_COURT | The defence asks the court to record outstanding message/account source material and complainant statement gaps. || SAFE_POSITION | The defence position remains provisional pending served message/account material and instructio
sha:2db5d5c19a33f2e25c3a7815e4b55e1a4c715d1e680a4769b497bbbb7f45ede1,PDF-2db5d5c19a33,CB-TB-240_Kent,2db5d5c19a33f2e25c3a7815e4b55e1a4c715d1e680a4769b497bbbb7f45ede1,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|court_claims_28,7936,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 03 August 2026 a
sha:2d1d564446bf09c3e3bc74aaa0d7131c6b0e97a5fb6d1d0777b2ad6e85b341b7,PDF-2d1d564446bf,CB-TB-892_Bennett,2d1d564446bf09c3e3bc74aaa0d7131c6b0e97a5fb6d1d0777b2ad6e85b341b7,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_32,5200,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 01 July 2026 at 
sha:2d583e4cf505eb371429c07e8f339428f4d1d65175caa51297f38202960140b6,PDF-2d583e4cf505,CB-TB-749_Hale,2d583e4cf505eb371429c07e8f339428f4d1d65175caa51297f38202960140b6,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|court_claims_24,9529,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 27 August 2026 a
sha:2dc93789e23cd62833c7f7b1866525fa766b717865bf94b11a394538ffd13e3e,PDF-2dc93789e23c,CB-TB-1621_Mitchell,2dc93789e23cd62833c7f7b1866525fa766b717865bf94b11a394538ffd13e3e,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_25,5981,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 21 July 2026 at 
sha:2e393e51120f1f99c5757c218eca6e690d4f3422b2879ad6340910e2217be6b5,PDF-2e393e51120f,CB-TB-773_Price,2e393e51120f1f99c5757c218eca6e690d4f3422b2879ad6340910e2217be6b5,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_24,9213,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 24 August 2026 a
sha:2f05ad705923597ef7615cd0846533e599ca3b81092aa3b1b94842b30c03e8b0,PDF-2f05ad705923,CB-TB-1645_Parker,2f05ad705923597ef7615cd0846533e599ca3b81092aa3b1b94842b30c03e8b0,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_25,6308,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 23 July 2026 at 
sha:2f484146c68a7ad59a35607f93f711b2a0f04b0fdb1182e56d4cc861d9d5d368,PDF-2f484146c68a,CB-TB-2189_Merritt,2f484146c68a7ad59a35607f93f711b2a0f04b0fdb1182e56d4cc861d9d5d368,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_25,7840,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 14"
sha:2f17511a54edaf0399e1830965273b7ca8d240c3cf15c72358f441269ec7c2c5,PDF-2f17511a54ed,CB-TB-1004_Hayes,2f17511a54edaf0399e1830965273b7ca8d240c3cf15c72358f441269ec7c2c5,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|court_claims_36,7606,,SAFE_COURT | The defence asks the court to record that full custody and interview records remain outstanding. || SAFE_POSITION | Custody/PACE safeguards cannot be finally assessed until the full custody and interview material is served. || 
sha:2f945f46c4a627e4684aaf5d61a3c6270c4e2e4308ac8f25deefed6a09e47633,PDF-2f945f46c4a6,CB-TB-1538_Mason,2f945f46c4a627e4684aaf5d61a3c6270c4e2e4308ac8f25deefed6a09e47633,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_cctv_stills|src_continuity|court_claims_28,9334,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 27 August 2026 a
sha:2fe458678cbc62f3ceb7150c36b4fcebc50f3ef136ca92ae1824991ec18148c0,PDF-2fe458678cbc,CB-TB-646_Hughes,2fe458678cbc62f3ceb7150c36b4fcebc50f3ef136ca92ae1824991ec18148c0,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|court_claims_32,9493,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 18 August 2026 a
sha:309e28d94ecafbc94615aeab41442158eaf9d9c66e4f991d1ec04af03b2f3215,PDF-309e28d94eca,CB-TB-1083_Griffiths,309e28d94ecafbc94615aeab41442158eaf9d9c66e4f991d1ec04af03b2f3215,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|court_claims_24,4697,,SAFE_COURT | The defence asks the court to record that full custody and interview records remain outstanding. || SAFE_POSITION | Custody/PACE safeguards cannot be finally assessed until the full custody and interview material is served. || 
sha:303acb8612f8de132a45a9e1e9d98532fc254371a497278cc3e394329bc1ed50,PDF-303acb8612f8,CB-TB-780_Mitchell,303acb8612f8de132a45a9e1e9d98532fc254371a497278cc3e394329bc1ed50,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_25,6414,,"SAFE_COURT | The defence asks the court to record outstanding CCTV, ID procedure and witness source material. || SAFE_POSITION | Identification and participation remain provisional pending served CCTV, ID and witness source material. || HEA"
sha:3065fa9d521f8a972ab06fa12e62b6c7ceb63da39ad87c4284ca328ec3de69b9,PDF-3065fa9d521f,CB-TB-715_Merritt,3065fa9d521f8a972ab06fa12e62b6c7ceb63da39ad87c4284ca328ec3de69b9,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|court_claims_32,6624,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 31 July 2026 at 
sha:30eff70ad7bccea817c6f8fc88d4d0b9331c2837760afa19876adfa29db09952,PDF-30eff70ad7bc,CB-TB-406_Barker,30eff70ad7bccea817c6f8fc88d4d0b9331c2837760afa19876adfa29db09952,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|court_claims_28,4990,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 25 June 2026 at 
sha:30e6b2fd8b72de47c6dfd986c62a82e04ed427a16769794f075f170c81b11f70,PDF-30e6b2fd8b72,CB-TB-894_Turner,30e6b2fd8b72de47c6dfd986c62a82e04ed427a16769794f075f170c81b11f70,OFFLINE_COURT_PROJECTION,,MUTE,mute_export_log,,mute_export_log,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_33,8079,,"SAFE_COURT | The defence asks the court to record outstanding CCTV, ID procedure and witness source material. || SAFE_POSITION | Identification and participation remain provisional pending served CCTV, ID and witness source material. || HEA"
sha:30ccd607c42d4ba62d36f25e2ab2a734f375e6b287c0eb9d446ba81704cdd11f,PDF-30ccd607c42d,CB-TB-1605_Cole,30ccd607c42d4ba62d36f25e2ab2a734f375e6b287c0eb9d446ba81704cdd11f,OFFLINE_COURT_PROJECTION,,MODALITY,modality_screenshot_vs_download,,mute_cad_999,modality_screenshot_vs_download,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|court_claims_29,12515,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 12"
sha:3176c95bde4393bb4495dd10057d7423c08cc90ec22d1d9327e06b9d55445911,PDF-3176c95bde43,CB-TB-1601_Okonkwo,3176c95bde4393bb4495dd10057d7423c08cc90ec22d1d9327e06b9d55445911,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_29,7784,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 31 July 2026 at 
sha:313b5f2b5a5bd0e0961da2d9747540556994c4dda5fa4bc7ca2e463294724293,PDF-313b5f2b5a5b,CB-TB-2195_Clarke,313b5f2b5a5bd0e0961da2d9747540556994c4dda5fa4bc7ca2e463294724293,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_29,9884,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 23"
sha:323137bbafbf0748b8abf326748dc70b8feac90c0a29e7db9957bfc4b25cf944,PDF-323137bbafbf,CB-TB-188_Walsh,323137bbafbf0748b8abf326748dc70b8feac90c0a29e7db9957bfc4b25cf944,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_cctv_stills|src_continuity|court_claims_29,7762,,"SAFE_COURT | The defence asks the court to record outstanding CCTV, ID procedure and witness source material. || SAFE_POSITION | Identification and participation remain provisional pending served CCTV, ID and witness source material. || HEA"
sha:3299c527fd418429b6aaa3d510f80fe9ac4d708dfa5ccfc4149b986016e91d5e,PDF-3299c527fd41,CB-TB-692_Thornton,3299c527fd418429b6aaa3d510f80fe9ac4d708dfa5ccfc4149b986016e91d5e,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_20,4262,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 06 August 2026 a
sha:323fddafd396e712fbc374b56559daa24e63e21ba6f33bd6b689311ba510e635,PDF-323fddafd396,CB-TB-738_Mitchell,323fddafd396e712fbc374b56559daa24e63e21ba6f33bd6b689311ba510e635,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|court_claims_29,6799,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 25"
sha:326b31b9cda3868fbb9674d0976cfe0f31ba0675bd8521a777310cddf2247303,PDF-326b31b9cda3,CB-TB-2118_Khan,326b31b9cda3868fbb9674d0976cfe0f31ba0675bd8521a777310cddf2247303,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_21,11705,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 11 August 2026 a
sha:3332f5bf946f1e7f394adb1fc5db1393d65921df0d932395ede7d60e6665cb96,PDF-3332f5bf946f,CB-TB-124_Ahmed,3332f5bf946f1e7f394adb1fc5db1393d65921df0d932395ede7d60e6665cb96,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_continuity|court_claims_28,5685,,SAFE_COURT | The defence asks the court to record that full custody and interview records remain outstanding. || SAFE_POSITION | Custody/PACE safeguards cannot be finally assessed until the full custody and interview material is served. || 
sha:3319e723496b34e5eb55165c0b961ec2290bd98a7f6b6e83e97b417d5a1189ab,PDF-3319e723496b,CB-TB-340_Hart,3319e723496b34e5eb55165c0b961ec2290bd98a7f6b6e83e97b417d5a1189ab,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|court_claims_24,7968,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 28 June 2026 at 
sha:33b894dba3b8e737c200b0319c87621dfa64d18647cfbf05748fe3c373b4d020,PDF-33b894dba3b8,CB-TB-719_Brooks,33b894dba3b8e737c200b0319c87621dfa64d18647cfbf05748fe3c373b4d020,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|court_claims_24,6064,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 12 August 2026 a
sha:3424f87544def762cae30b3860293bd8077f7ca2cbe4a050fffb4aa165a7a525,PDF-3424f87544de,CB-TB-1687_Hale,3424f87544def762cae30b3860293bd8077f7ca2cbe4a050fffb4aa165a7a525,OFFLINE_COURT_PROJECTION,,MUTE,mute_export_log,,mute_export_log|mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_25,6880,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 9 July 2026 at 1
sha:3448565bd97e105fd06630c71a90304ab4a4412aba8dca1dca8289cf0d5db88a,PDF-3448565bd97e,CB-TB-607_Evans,3448565bd97e105fd06630c71a90304ab4a4412aba8dca1dca8289cf0d5db88a,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|court_claims_24,8940,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 07 July 2026 at 
sha:345895dcbed75f2bf65ec6d01cec617d7289e2822bff1d3836114798795c860a,PDF-345895dcbed7,CB-TB-2049_Sutton,345895dcbed75f2bf65ec6d01cec617d7289e2822bff1d3836114798795c860a,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_25,6647,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 14 August 2026 a
sha:3494050ff8688e63f9aad52f0245c2b8ef71db402a279b1477049858bd0f8e82,PDF-3494050ff868,CB-TB-2152_Okonkwo,3494050ff8688e63f9aad52f0245c2b8ef71db402a279b1477049858bd0f8e82,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_21,10886,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 4 July 2026 at 1
sha:34f42fa5f7203c2b9540a18ccfc431f2b83b3ddd7daed00709d1d568ab47bf86,PDF-34f42fa5f720,CB-TB-525_Ali,34f42fa5f7203c2b9540a18ccfc431f2b83b3ddd7daed00709d1d568ab47bf86,OFFLINE_COURT_PROJECTION,,MODALITY,modality_summary_vs_recording,,mute_cctv_master,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_32,4104,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 19 July 2026 09:
sha:358cb87c792c838ce119671f49a7782a9667def8542164d5f1168fd0a9a18be1,PDF-358cb87c792c,CB-TB-597_Price,358cb87c792c838ce119671f49a7782a9667def8542164d5f1168fd0a9a18be1,OFFLINE_COURT_PROJECTION,,MODALITY,modality_summary_vs_recording,,,modality_summary_vs_recording,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_continuity|court_claims_37,5040,,"SAFE_COURT | The defence asks the court to record outstanding device, calibration and procedure records. || SAFE_POSITION | Driver identity, procedure and device evidence remain provisional pending served source records. || HEARING | 26 Aug"
sha:359e7c68a77197dd321ee3e1695a074e31894f7c4cbb3c3c338874934c8f2b12,PDF-359e7c68a771,CB-TB-726_Brooks,359e7c68a77197dd321ee3e1695a074e31894f7c4cbb3c3c338874934c8f2b12,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|court_claims_24,4767,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 19 June 2026 at 
sha:362faab4ed6078cbba04ba6879423b602042c1bf2d301210699a7830810d531e,PDF-362faab4ed60,CB-TB-612_Evans,362faab4ed6078cbba04ba6879423b602042c1bf2d301210699a7830810d531e,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|court_claims_24,6318,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 22 July 2026 at 
sha:359951ac5a943d048af3974fc68f886654e8b8e9d91c394c839ff35342c5ceef,PDF-359951ac5a94,CB-TB-2089_Parker,359951ac5a943d048af3974fc68f886654e8b8e9d91c394c839ff35342c5ceef,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_25,7999,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 25 July 2026 at 
sha:36753302f024d297ed5d4d74df61d5268300054582c537fccb7cdbbe5bf86299,PDF-36753302f024,CB-TB-1922_Huxley,36753302f024d297ed5d4d74df61d5268300054582c537fccb7cdbbe5bf86299,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_33,2324,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 31 July 2026 10:
sha:3667a58b6d4e24a98d1d952a23bd2aa1229203ca45d5d6307f844eed42f52c3c,PDF-3667a58b6d4e,CB-TB-1949_Reed,3667a58b6d4e24a98d1d952a23bd2aa1229203ca45d5d6307f844eed42f52c3c,OFFLINE_COURT_PROJECTION,,MUTE,mute_cad_999,,mute_cad_999,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_29,6110,,"SAFE_COURT | The defence asks the court to record outstanding bank/device source and loss material. || SAFE_POSITION | Account control, dishonesty and loss remain provisional pending served bank/device source material. || HEARING | 24 Augus"
sha:36bbecd05803ecdf3f25406cd1f871b4cd2c47d2f4ae1b6c7aae6ec1f7b47e56,PDF-36bbecd05803,CB-TB-950_Ross,36bbecd05803ecdf3f25406cd1f871b4cd2c47d2f4ae1b6c7aae6ec1f7b47e56,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master|mute_phone_download,,,src_charge|src_mg_forms|src_parties|src_cctv|court_claims_29,5288,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 08"
sha:37174895683698272b0c7d1fa2def9cdfe7dc582df2812fad3ee0b5dc54d3fed,PDF-371748956836,CB-TB-490_Pike,37174895683698272b0c7d1fa2def9cdfe7dc582df2812fad3ee0b5dc54d3fed,OFFLINE_COURT_PROJECTION,,MODALITY,modality_screenshot_vs_download,,mute_cad_999,modality_screenshot_vs_download,,src_charge|src_hearing|src_mg_forms|src_parties|src_continuity|court_claims_26,3972,,SAFE_COURT | The defence asks the court to record that the full extraction/source material remains outstanding. || SAFE_POSITION | Attribution remains provisional pending served device/source material and instructions. || HEARING | 19 July 
sha:37ab25c753fd53217f5e7309b682b8bb060ca17bafca39f56e0cea3c1cc04dc5,PDF-37ab25c753fd,CB-TB-1174_Coates,37ab25c753fd53217f5e7309b682b8bb060ca17bafca39f56e0cea3c1cc04dc5,OFFLINE_COURT_PROJECTION,,INVENT,invent_phone_download,invent_phone_download,,,,src_charge|src_hearing|src_mg_forms|src_id_procedure|src_parties|src_dates|src_cctv|src_continuity|court_claims_29,5386,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 19"
sha:3769685ed6df78680ab8e1fdfbdfb54a07085229c1f72412a7f5668ad1f8f8c0,PDF-3769685ed6df,CB-TB-1171_Shaw,3769685ed6df78680ab8e1fdfbdfb54a07085229c1f72412a7f5668ad1f8f8c0,OFFLINE_COURT_PROJECTION,,INVENT,invent_phone_download,invent_phone_download,,,,src_charge|src_hearing|src_mg_forms|src_id_procedure|src_parties|src_dates|src_cctv|src_continuity|court_claims_37,9854,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 28"
sha:380823238c92489623b313d3aed5fac7c5ed4f6bbbe2ac1f2f008f5f71b94857,PDF-380823238c92,CB-TB-919_Mitchell,380823238c92489623b313d3aed5fac7c5ed4f6bbbe2ac1f2f008f5f71b94857,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|court_claims_26,4946,,"SAFE_COURT | The defence asks the court to record outstanding device, calibration and procedure records. || SAFE_POSITION | Driver identity, procedure and device evidence remain provisional pending served source records. || HEARING | 21/07/"
sha:3846805e2cdf799b7b561f0bd0d77dd75330257d6cfeef688e8a58d0a3e09ea5,PDF-3846805e2cdf,CB-TB-1734_Keighley,3846805e2cdf799b7b561f0bd0d77dd75330257d6cfeef688e8a58d0a3e09ea5,OFFLINE_COURT_PROJECTION,,MUTE,mute_phone_download,,mute_phone_download,,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|court_claims_24,2837,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 14 July 2026
sha:395e037fdf4b43dfde189d3979e65eaf876ed678c873bd276dff9f8a20d2b0b7,PDF-395e037fdf4b,CB-TB-655_Pike,395e037fdf4b43dfde189d3979e65eaf876ed678c873bd276dff9f8a20d2b0b7,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|src_continuity|court_claims_25,8613,,"SAFE_COURT | The defence asks the court to record outstanding bank/device source and loss material. || SAFE_POSITION | Account control, dishonesty and loss remain provisional pending served bank/device source material. || HEARING | 01 July "
sha:38f40eec45c6a1ffdcd23bd903cd212eeed4b9a98362230d78d3a89c9a412f66,PDF-38f40eec45c6,CB-TB-713_Morley,38f40eec45c6a1ffdcd23bd903cd212eeed4b9a98362230d78d3a89c9a412f66,OFFLINE_COURT_PROJECTION,,MUTE,mute_cctv_master,,mute_cctv_master,,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_cctv_stills|court_claims_28,8331,,SAFE_COURT | The defence asks the court to record that full BWV and continuity material should be served. || SAFE_POSITION | Sequence and force remain provisional pending served BWV and officer source material. || HEARING | 25 July 2026 at 
sha:393010dbcf866d196e90ebd42a85c3e100beeaa7b89c9584a0b36921ae4e7157,PDF-393010dbcf86,CB-TB-1616_Riley,393010dbcf866d196e90ebd42a85c3e100beeaa7b89c9584a0b36921ae4e7157,OFFLINE_COURT_PROJECTION,,MODALITY,modality_screenshot_vs_download,,mute_cad_999,modality_screenshot_vs_download,,src_charge|src_hearing|src_mg_forms|src_parties|src_dates|src_cctv|src_continuity|court_claims_25,8516,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 6 "
sha:394f237f6f64dd7da2ea6f780869468bb3b042a068a5e9e3e31c599dc2fc0ec7,PDF-394f237f6f64,CB-TB-2151_Coates,394f237f6f64dd7da2ea6f780869468bb3b042a068a5e9e3e31c599dc2fc0ec7,OFFLINE_COURT_PROJECTION,,INVENT,invent_phone_download,invent_phone_download,,modality_screenshot_vs_download,,src_charge|src_hearing|src_mg_forms|src_parties|src_cctv|src_continuity|court_claims_25,9435,,"SAFE_COURT | The defence asks the court to record outstanding continuity, lab and search/phone material. || SAFE_POSITION | Possession, knowledge, intent and continuity remain provisional pending served drug/source material. || HEARING | 1 "
